,Unnamed: 0,VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
2632,110331,LYVBR0DM5K,King,Sammamish,WA,98029.0,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,5.0,217162172,POINT (-121.99959499999994 47.54763500000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032211.0
2633,110378,WMZYU7C59K,Pierce,Graham,WA,98338.0,2019,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36900,2.0,8878096,POINT (-122.2953401 47.0763961),"BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||OHOP MUTUAL LIGHT COMPANY, INC|PENINSULA LIGHT COMPANY",53053073117.0
2634,110411,2C4RC1N71K,Whatcom,Bellingham,WA,98226.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,40.0,350060910,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000804.0
2635,110451,2C4RC1N75K,Snohomish,Marysville,WA,98270.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,44.0,259495393,POINT (-122.17673 48.05542),PUGET SOUND ENERGY INC,53061052711.0
2636,110525,WBA8E1C57J,Pierce,Gig Harbor,WA,98329.0,2018,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,26.0,213440300,POINT (-122.6657985 47.383359),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072601.0
2637,110539,KNDJP3AE2G,Skagit,Anacortes,WA,98221.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,40.0,100489049,POINT (-122.61530499999998 48.50127500000008),PUGET SOUND ENERGY INC,53057940301.0
2638,110600,5YJSA1DN5C,Snohomish,Lynnwood,WA,98037.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,32.0,136165669,POINT (-122.29726499999998 47.84182000000004),PUGET SOUND ENERGY INC,53061051602.0
2639,110627,WBA7J2C56H,Snohomish,Everett,WA,98208.0,2017,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,89100,44.0,172509382,POINT (-122.22477569999995 47.91564090000003),PUGET SOUND ENERGY INC,53061052120.0
2640,110640,YV4BR0DL1J,Thurston,Olympia,WA,98501.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,22.0,348195193,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067010400.0
2641,110778,WBAJB1C57J,King,Shoreline,WA,98155.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,32.0,150321265,POINT (-122.31749999999994 47.757814600000074),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021100.0
2642,110803,KNDJP3AE2G,Snohomish,Bothell,WA,98012.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,44.0,215043188,POINT (-122.1873 47.82024500000006),PUGET SOUND ENERGY INC,53061052005.0
2643,110830,2C4RC1N79K,Snohomish,Edmonds,WA,98026.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,21.0,200628942,POINT (-122.33568499999996 47.803720000000055),PUGET SOUND ENERGY INC,53061050300.0
2644,110841,KNDJX3AE3H,Pierce,Spanaway,WA,98387.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,29.0,349482472,POINT (-122.435115 47.1045),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053071413.0
2645,110851,KNDJP3AE2J,Snohomish,Woodinville,WA,98072.0,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,1.0,150345653,POINT (-122.15166499999998 47.75855000000007),PUGET SOUND ENERGY INC,53061051926.0
2646,110854,5YJSA1H15E,Snohomish,Edmonds,WA,98026.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21.0,216711554,POINT (-122.33568499999996 47.803720000000055),PUGET SOUND ENERGY INC,53061050200.0
2647,110865,5YJSA1DN6C,King,Woodinville,WA,98072.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,45.0,129195699,POINT (-122.15166499999998 47.75855000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032307.0
2648,110896,5YJSA1H27E,Thurston,Tumwater,WA,98501.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,22.0,183097393,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067010801.0
2649,110949,WBAJB1C50J,Skagit,Mount Vernon,WA,98273.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,39.0,139603817,POINT (-122.338975 48.41333),PUGET SOUND ENERGY INC,53057952304.0
2650,111068,WBA7J2C52J,Snohomish,Edmonds,WA,98026.0,2018,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,90700,21.0,223897474,POINT (-122.33568499999996 47.803720000000055),PUGET SOUND ENERGY INC,53061050101.0
2651,111254,5YJSA1H19E,Pierce,Tacoma,WA,98422.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,27.0,106156550,POINT (-122.38578 47.28971),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940008.0
2652,111263,5YJSA1AG3D,King,Woodinville,WA,98072.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45.0,141388677,POINT (-122.15166499999998 47.75855000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032320.0
2653,111287,KNDJX3AE3J,King,Federal Way,WA,98003.0,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,30.0,348075661,POINT (-122.31327 47.32329),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030406.0
2654,111321,WBAJA9C59J,Benton,Richland,WA,99352.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,8.0,182673858,POINT (-119.29441499999996 46.27187500000008),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010400.0
2655,111368,KNDJX3AE6G,King,Bellevue,WA,98004.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,48.0,6063984,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001.0
2656,111379,KNDJX3AE9H,Pierce,Bonney Lake,WA,98391.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,31.0,237735536,POINT (-122.183805 47.18062),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053070311.0
2657,111419,KNDJP3AE0G,King,Seattle,WA,98146.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,34.0,246543146,POINT (-122.355145 47.50565500000005),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026801.0
2658,111426,5YJSA1S18E,Snohomish,Brier,WA,98036.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,1.0,188087161,POINT (-122.3164188 47.819664),PUGET SOUND ENERGY INC,53061051914.0
2659,111514,5YJSA1DP0D,Spokane,Spokane Valley,WA,99212.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,4.0,232588163,POINT (-117.28805499999999 47.68043000000006),BONNEVILLE POWER ADMINISTRATION||INLAND POWER & LIGHT COMPANY,53063012300.0
2660,111531,WBA8E1C54G,Snohomish,Snohomish,WA,98296.0,2016,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,43700,1.0,476225417,POINT (-122.15133999999995 47.88511580000005),PUGET SOUND ENERGY INC,53061052114.0
2661,111551,KNDJX3AEXG,King,Vashon,WA,98070.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,34.0,104775114,POINT (-122.45867519999996 47.448468700000035),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027702.0
2662,111561,5YJSA1CG2D,King,Seattle,WA,98121.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,36.0,161391191,POINT (-122.344 47.61538500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008002.0
2663,111599,WBA8E1C58H,King,Issaquah,WA,98027.0,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,5.0,349721998,POINT (-122.03643999999997 47.53374000000008),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032102.0
2664,111618,2C4RC1N77K,Wahkiakum,Cathlamet,WA,98612.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,19.0,325092813,POINT (-123.38063499999998 46.20034000000004),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF WAHKIAKUM COUNTY,53069950100.0
2665,111628,5YJSA1S17E,Snohomish,Granite Falls,WA,98252.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,39.0,151680819,POINT (-121.96993999999995 48.08334000000008),PUGET SOUND ENERGY INC,53061053604.0
2666,111683,WBAJB1C54K,King,Kent,WA,98042.0,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,15,55700,47.0,148204262,POINT (-122.11162499999995 47.360780000000034),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031704.0
2667,111757,KNDJX3AE4G,Kitsap,Bremerton,WA,98310.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,23.0,190541060,POINT (-122.61136499999998 47.575195000000065),PUGET SOUND ENERGY INC,53035080400.0
2668,111823,5YJSA1DN6D,Yakima,Yakima,WA,98903.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,14.0,156737612,POINT (-120.47780499999999 46.55350500000003),PACIFICORP,53077003003.0
2669,111830,2C4RC1H71K,Pierce,Lakewood,WA,98499.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29.0,350302242,POINT (-122.5181098 47.1712579),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807.0
2670,111882,5YJSA1DPXD,Spokane,Spokane,WA,99217.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,7.0,204356428,POINT (-117.35609 47.68401000000006),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063011203.0
2671,111907,5YJSA1H19E,Snohomish,Edmonds,WA,98020.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,21.0,221455349,POINT (-122.37507 47.80807000000004),PUGET SOUND ENERGY INC,53061050403.0
2672,111920,YV4BR0PKXJ,Skagit,Mount Vernon,WA,98274.0,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,10.0,143084602,POINT (-122.32295499999998 48.41520000000003),PUGET SOUND ENERGY INC,53057952401.0
2673,111956,WBAJA9C54K,King,Redmond,WA,98052.0,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,53400,48.0,131438863,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032330.0
2674,111968,5YJSA1CNXD,Whatcom,Bellingham,WA,98225.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42.0,218276390,POINT (-122.48611499999998 48.76161500000006),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000502.0
2675,112125,LYVBR0DL0J,King,Fall City,WA,98024.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,5.0,475785579,POINT (-121.89361839999998 47.56408320000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032601.0
2676,112163,5YJSA1CN9D,King,Sammamish,WA,98075.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41.0,104602704,POINT (-122.03308999999996 47.58153000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032217.0
2677,112244,2C4RC1N70K,King,Carnation,WA,98014.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,5.0,477849837,POINT (-121.91048029999996 47.64864000000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402.0
2678,112294,WMZYU7C41J,Snohomish,Bothell,WA,98012.0,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,1.0,145834258,POINT (-122.1873 47.82024500000006),PUGET SOUND ENERGY INC,53061051936.0
2679,112311,5YJRE11B78,Whatcom,Ferndale,WA,98248.0,2008,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,42.0,164727923,POINT (-122.60110389999994 48.85324000000003),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010600.0
2680,112333,YV4BR0DMXJ,King,Renton,WA,98058.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,11.0,157811174,POINT (-122.1298876 47.4451257),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031911.0
2681,112412,KNDJX3AE3G,Pierce,South Hill,WA,98374.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,25.0,9028197,POINT (-122.275748 47.1395924),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073123.0
2682,112426,5YJSA1CGXD,King,Bellevue,WA,98004.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41.0,184650224,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023807.0
2683,112427,5YJSA1CN6D,King,Kenmore,WA,98028.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,46.0,156244917,POINT (-122.25047469999998 47.761712800000055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101.0
2684,112433,5YJSA1CN7D,King,Vashon,WA,98070.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,34.0,119663568,POINT (-122.45867519999996 47.448468700000035),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027701.0
2685,112436,WBAJA9C52J,Pierce,Gig Harbor,WA,98332.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,26.0,214803998,POINT (-122.589645 47.342345),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072508.0
2686,112518,5YJSA1H18E,King,Baring,WA,98224.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,39.0,192668283,POINT (-121.42046620899998 47.75470500000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032800.0
2687,112561,KNDJP3AEXG,Benton,Kennewick,WA,99337.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,8.0,199070371,POINT (-119.14532999999994 46.18739500000004),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF BENTON COUNTY,53005011506.0
2688,112599,5YJSA1CN5D,Whatcom,Ferndale,WA,98248.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42.0,151111691,POINT (-122.60110389999994 48.85324000000003),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010504.0
2689,112613,LYVBR0DL7J,Snohomish,Mill Creek,WA,98012.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,44.0,235534253,POINT (-122.1873 47.82024500000006),PUGET SOUND ENERGY INC,53061041704.0
2690,112678,WBAJA9C54J,King,Vashon,WA,98070.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,34.0,476082617,POINT (-122.45867519999996 47.448468700000035),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027702.0
2691,112827,5YJSA1CP2D,Pierce,Graham,WA,98338.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,2.0,347903678,POINT (-122.2953401 47.0763961),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053073005.0
2692,112879,LREKK5RX2H,King,Woodinville,WA,98072.0,2017,CADILLAC,CT6,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,75095,45.0,313525943,POINT (-122.15166499999998 47.75855000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032326.0
2693,112916,KNDJP3AE2H,Whatcom,Bellingham,WA,98226.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,40.0,246305734,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000804.0
2694,112948,5YJSA1DN3D,King,Seattle,WA,98104.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,37.0,153066707,POINT (-122.329075 47.6018),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300.0
2695,112982,5YJSA1DN9D,King,Maple Valley,WA,98038.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,5.0,206473949,POINT (-122.05190999999996 47.35798500000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032003.0
2696,112987,2C4RC1H76K,Pierce,Lakewood,WA,98499.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,29.0,180792545,POINT (-122.5181098 47.1712579),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||LAKEVIEW LIGHT & POWER|PENINSULA LIGHT COMPANY,53053071807.0
2697,112993,WBA7J2C57J,Walla Walla,Walla Walla,WA,99362.0,2018,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,90700,16.0,127076351,POINT (-118.34331999999995 46.06398500000006),PACIFICORP,53071920801.0
2698,113024,KNDJX3AE4J,King,Renton,WA,98058.0,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,11.0,127394704,POINT (-122.1298876 47.4451257),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031911.0
2699,113026,5YJSA1DP2C,Snohomish,Stanwood,WA,98292.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,10.0,190291790,POINT (-122.36840509999996 48.24149210000007),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053201.0
2700,113061,LYVBR0DL5K,King,Seattle,WA,98122.0,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,37.0,235035139,POINT (-122.30838999999997 47.61036500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008700.0
2701,113063,5YJSA1H1XE,King,Woodinville,WA,98072.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45.0,139127348,POINT (-122.15166499999998 47.75855000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311.0
2702,113069,KNDJP3AE2G,King,Vashon,WA,98070.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,34.0,146484964,POINT (-122.45867519999996 47.448468700000035),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027701.0
2703,113070,WBAJA9C50J,Pierce,Tacoma,WA,98422.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,27.0,168777535,POINT (-122.38578 47.28971),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940008.0
2704,113119,WBAJB1C53J,Chelan,Wenatchee,WA,98801.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,12.0,159779021,POINT (-120.32009 47.42255000000006),PUD NO 1 OF CHELAN COUNTY,53007960700.0
2705,113156,5YJSA1H20E,Whatcom,Blaine,WA,98230.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42.0,238006471,POINT (-122.74498999999997 48.99505000000005),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010406.0
2706,113184,5YJSA1H19E,Snohomish,Everett,WA,98203.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,38.0,153092747,POINT (-122.21310499999998 47.95479000000006),PUGET SOUND ENERGY INC,53061041100.0
2707,113186,5YJSA1CP5C,Whatcom,Bellingham,WA,98226.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,42.0,127297908,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000101.0
2708,113195,5YJSA1S13E,King,Renton,WA,98058.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,11.0,229965186,POINT (-122.1298876 47.4451257),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031910.0
2709,113285,5YJSA1DP6D,Snohomish,Everett,WA,98208.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,1.0,164873187,POINT (-122.22477569999995 47.91564090000003),PUGET SOUND ENERGY INC,53061052114.0
2710,113301,KNDJX3AE4H,King,Vashon,WA,98070.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,34.0,345412406,POINT (-122.45867519999996 47.448468700000035),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033027701.0
2711,113382,5YJSA1DP1D,Snohomish,Woodinville,WA,98072.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,1.0,119751481,POINT (-122.15166499999998 47.75855000000007),PUGET SOUND ENERGY INC,53061051912.0
2712,113393,WBA7J2C37H,Chelan,Wenatchee,WA,98801.0,2017,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,89100,12.0,144681414,POINT (-120.32009 47.42255000000006),PUD NO 1 OF CHELAN COUNTY,53007961304.0
2713,113448,LYVBR0DM2K,Pierce,Tacoma,WA,98422.0,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,27.0,476596767,POINT (-122.38578 47.28971),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053940011.0
2714,113496,JF2GTDNC3K,Mason,Shelton,WA,98584.0,2019,SUBARU,CROSSTREK,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,34995,35.0,102661345,POINT (-123.105305 47.211085),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 3 OF MASON COUNTY,53045961101.0
2715,113524,WBAJA9C55K,Pierce,South Hill,WA,98374.0,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,53400,25.0,207289099,POINT (-122.275748 47.1395924),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053073122.0
2716,113545,KNDJX3AE7G,King,Redmond,WA,98053.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,5.0,110667098,POINT (-122.02219999999994 47.69557000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032315.0
2717,113555,5YJSA1H11E,Pierce,University Place,WA,98466.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,28.0,2267016,POINT (-122.537565 47.231645),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072311.0
2718,113557,YV4BR0PM6J,King,Auburn,WA,98002.0,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,47.0,348984492,POINT (-122.222855 47.305065),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030501.0
2719,113566,KNDJX3AE8G,Snohomish,Mill Creek,WA,98012.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,44.0,124182768,POINT (-122.1873 47.82024500000006),PUGET SOUND ENERGY INC,53061052004.0
2720,113583,WBA7J2C50J,Spokane,Spokane Valley,WA,99037.0,2018,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,90700,4.0,131630383,POINT (-117.19650999999999 47.65942000000007),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063012902.0
